,name,total_points,value,GW
11262,JoÃ£o Filipe Iria_Santos Moutinho_415,2.0,54.0,25
11263,JoÃ£o Filipe Iria_Santos Moutinho_415,1.0,54.0,26
11264,JoÃ£o Filipe Iria_Santos Moutinho_415,3.0,54.0,27
11265,JoÃ£o Filipe Iria_Santos Moutinho_415,2.0,54.0,28
11266,JoÃ£o Filipe Iria_Santos Moutinho_415,3.0,54.0,29
11267,JoÃ£o Filipe Iria_Santos Moutinho_415,2.0,54.0,39
11268,JoÃ£o Filipe Iria_Santos Moutinho_415,2.0,54.0,40
11269,JoÃ£o Filipe Iria_Santos Moutinho_415,3.0,54.0,41
11270,JoÃ£o Filipe Iria_Santos Moutinho_415,2.0,54.0,42
11271,JoÃ£o Filipe Iria_Santos Moutinho_415,2.0,54.0,43
11272,JoÃ£o Filipe Iria_Santos Moutinho_415,1.0,54.0,44
11273,JoÃ£o Filipe Iria_Santos Moutinho_415,3.0,54.0,45
11274,JoÃ£o Filipe Iria_Santos Moutinho_415,3.0,53.0,46
11275,JoÃ£o Filipe Iria_Santos Moutinho_415,1.0,53.0,47
11276,JoÃ£o Filipe Iria_Santos Moutinho_415,1.0,53.0,47
11277,JoÃ£o Manuel_Neves VirgÃ­nia_629,0.0,40.0,28
11278,JoÃ£o Manuel_Neves VirgÃ­nia_629,0.0,40.0,29
11279,JoÃ£o Manuel_Neves VirgÃ­nia_629,0.0,40.0,39
11280,JoÃ£o Manuel_Neves VirgÃ­nia_629,0.0,40.0,40
11281,JoÃ£o Manuel_Neves VirgÃ­nia_629,0.0,40.0,41
11282,JoÃ£o Manuel_Neves VirgÃ­nia_629,0.0,40.0,42
11283,JoÃ£o Manuel_Neves VirgÃ­nia_629,0.0,40.0,43
11284,JoÃ£o Manuel_Neves VirgÃ­nia_629,0.0,40.0,44
11285,JoÃ£o Manuel_Neves VirgÃ­nia_629,0.0,40.0,45
11286,JoÃ£o Manuel_Neves VirgÃ­nia_629,0.0,40.0,46
11287,JoÃ£o Manuel_Neves VirgÃ­nia_629,0.0,40.0,47
11288,JoÃ£o Manuel_Neves VirgÃ­nia_629,0.0,40.0,47
11289,JoÃ£o Pedro Cavaco_Cancelo_518,0.0,55.0,1
11290,JoÃ£o Pedro Cavaco_Cancelo_518,0.0,55.0,2
11291,JoÃ£o Pedro Cavaco_Cancelo_518,1.0,55.0,3
11292,JoÃ£o Pedro Cavaco_Cancelo_518,0.0,55.0,4
11293,JoÃ£o Pedro Cavaco_Cancelo_518,0.0,54.0,5
11294,JoÃ£o Pedro Cavaco_Cancelo_518,1.0,54.0,6
11295,JoÃ£o Pedro Cavaco_Cancelo_518,0.0,53.0,7
11296,JoÃ£o Pedro Cavaco_Cancelo_518,0.0,53.0,8
11297,JoÃ£o Pedro Cavaco_Cancelo_518,9.0,53.0,9
11298,JoÃ£o Pedro Cavaco_Cancelo_518,6.0,53.0,10
11299,JoÃ£o Pedro Cavaco_Cancelo_518,0.0,53.0,11
11300,JoÃ£o Pedro Cavaco_Cancelo_518,0.0,53.0,12
11301,JoÃ£o Pedro Cavaco_Cancelo_518,2.0,53.0,13
11302,JoÃ£o Pedro Cavaco_Cancelo_518,0.0,53.0,14
11303,JoÃ£o Pedro Cavaco_Cancelo_518,0.0,53.0,15
11304,JoÃ£o Pedro Cavaco_Cancelo_518,0.0,53.0,16
11305,JoÃ£o Pedro Cavaco_Cancelo_518,0.0,53.0,17
11306,JoÃ£o Pedro Cavaco_Cancelo_518,0.0,53.0,18
11307,JoÃ£o Pedro Cavaco_Cancelo_518,0.0,53.0,19
11308,JoÃ£o Pedro Cavaco_Cancelo_518,0.0,53.0,20
11309,JoÃ£o Pedro Cavaco_Cancelo_518,2.0,52.0,21
11310,JoÃ£o Pedro Cavaco_Cancelo_518,2.0,52.0,22
11311,JoÃ£o Pedro Cavaco_Cancelo_518,1.0,52.0,23
11312,JoÃ£o Pedro Cavaco_Cancelo_518,0.0,52.0,24
11313,JoÃ£o Pedro Cavaco_Cancelo_518,1.0,52.0,25
11314,JoÃ£o Pedro Cavaco_Cancelo_518,0.0,52.0,26
11315,JoÃ£o Pedro Cavaco_Cancelo_518,0.0,52.0,27
11316,JoÃ£o Pedro Cavaco_Cancelo_518,0.0,52.0,29
11317,JoÃ£o Pedro Cavaco_Cancelo_518,0.0,52.0,29
11318,JoÃ£o Pedro Cavaco_Cancelo_518,5.0,51.0,39
11319,JoÃ£o Pedro Cavaco_Cancelo_518,0.0,51.0,39
11320,JoÃ£o Pedro Cavaco_Cancelo_518,0.0,51.0,40
11321,JoÃ£o Pedro Cavaco_Cancelo_518,1.0,51.0,41
11322,JoÃ£o Pedro Cavaco_Cancelo_518,2.0,51.0,42
11323,JoÃ£o Pedro Cavaco_Cancelo_518,1.0,51.0,43
11324,JoÃ£o Pedro Cavaco_Cancelo_518,0.0,51.0,44
11325,JoÃ£o Pedro Cavaco_Cancelo_518,0.0,51.0,45
11326,JoÃ£o Pedro Cavaco_Cancelo_518,6.0,51.0,46
11327,JoÃ£o Pedro Cavaco_Cancelo_518,5.0,51.0,47
11328,JoÃ£o Pedro Cavaco_Cancelo_518,5.0,51.0,47
11329,JoÃ£o Pedro_Junqueira de Jesus_592,0.0,50.0,22
11330,JoÃ£o Pedro_Junqueira de Jesus_592,0.0,50.0,23
11331,JoÃ£o Pedro_Junqueira de Jesus_592,0.0,50.0,24
11332,JoÃ£o Pedro_Junqueira de Jesus_592,0.0,50.0,25
11333,JoÃ£o Pedro_Junqueira de Jesus_592,0.0,49.0,26
11334,JoÃ£o Pedro_Junqueira de Jesus_592,0.0,49.0,27
11335,JoÃ£o Pedro_Junqueira de Jesus_592,0.0,49.0,28
11336,JoÃ£o Pedro_Junqueira de Jesus_592,0.0,49.0,29
11337,JoÃ£o Pedro_Junqueira de Jesus_592,0.0,49.0,39
11338,JoÃ£o Pedro_Junqueira de Jesus_592,0.0,49.0,40
11339,JoÃ£o Pedro_Junqueira de Jesus_592,1.0,49.0,41
11340,JoÃ£o Pedro_Junqueira de Jesus_592,0.0,49.0,42
11341,JoÃ£o Pedro_Junqueira de Jesus_592,0.0,49.0,43
11342,JoÃ£o Pedro_Junqueira de Jesus_592,0.0,49.0,44
11343,JoÃ£o Pedro_Junqueira de Jesus_592,1.0,49.0,45
11344,JoÃ£o Pedro_Junqueira de Jesus_592,0.0,49.0,46
11345,JoÃ£o Pedro_Junqueira de Jesus_592,1.0,48.0,47
11346,JoÃ£o Pedro_Junqueira de Jesus_592,1.0,48.0,47
11347,Joe_Hart_95,0.0,45.0,1
11348,Joe_Hart_95,0.0,45.0,2
11349,Joe_Hart_95,0.0,45.0,3
11350,Joe_Hart_95,0.0,44.0,4
11351,Joe_Hart_95,0.0,44.0,5
11352,Joe_Hart_95,0.0,44.0,6
11353,Joe_Hart_95,0.0,44.0,7
11354,Joe_Hart_95,0.0,44.0,8
11355,Joe_Hart_95,0.0,44.0,9
11356,Joe_Hart_95,0.0,44.0,10
11357,Joe_Hart_95,0.0,43.0,11
11358,Joe_Hart_95,0.0,43.0,12
11359,Joe_Hart_95,0.0,43.0,13
11360,Joe_Hart_95,0.0,43.0,14
11361,Joe_Hart_95,0.0,43.0,15
11362,Joe_Hart_95,0.0,43.0,16
11363,Joe_Hart_95,0.0,43.0,17
11364,Joe_Hart_95,0.0,43.0,18
11365,Joe_Hart_95,0.0,43.0,19
11366,Joe_Hart_95,0.0,43.0,20
11367,Joe_Hart_95,0.0,43.0,21
11368,Joe_Hart_95,0.0,42.0,22
11369,Joe_Hart_95,0.0,42.0,23
11370,Joe_Hart_95,0.0,42.0,24
11371,Joe_Hart_95,0.0,42.0,25
11372,Joe_Hart_95,0.0,42.0,26
11373,Joe_Hart_95,0.0,42.0,27
11374,Joe_Hart_95,0.0,42.0,28
11375,Joe_Hart_95,0.0,42.0,29
11376,Joe_Hart_95,0.0,42.0,39
11377,Joe_Hart_95,0.0,42.0,40
11378,Joe_Hart_95,0.0,42.0,41
11379,Joe_Hart_95,0.0,42.0,42
11380,Joe_Hart_95,0.0,42.0,43
11381,Joe_Hart_95,0.0,42.0,44
11382,Joe_Hart_95,0.0,42.0,45
11383,Joe_Hart_95,0.0,42.0,46
11384,Joe_Hart_95,0.0,42.0,47
11385,Joe_Hart_95,0.0,42.0,47
11386,Joel_Matip_185,0.0,55.0,1
11387,Joel_Matip_185,2.0,54.0,2
11388,Joel_Matip_185,9.0,54.0,3
11389,Joel_Matip_185,6.0,54.0,4
11390,Joel_Matip_185,2.0,55.0,5
11391,Joel_Matip_185,2.0,55.0,6
11392,Joel_Matip_185,9.0,55.0,7
11393,Joel_Matip_185,0.0,55.0,8
11394,Joel_Matip_185,2.0,55.0,9
11395,Joel_Matip_185,0.0,55.0,10
11396,Joel_Matip_185,0.0,54.0,11
11397,Joel_Matip_185,0.0,54.0,12
11398,Joel_Matip_185,0.0,53.0,13
11399,Joel_Matip_185,0.0,53.0,14
11400,Joel_Matip_185,0.0,53.0,15
11401,Joel_Matip_185,0.0,52.0,16
11402,Joel_Matip_185,0.0,52.0,17
11403,Joel_Matip_185,0.0,52.0,19
11404,Joel_Matip_185,0.0,52.0,20
11405,Joel_Matip_185,0.0,52.0,21
11406,Joel_Matip_185,0.0,52.0,22
11407,Joel_Matip_185,0.0,52.0,23
11408,Joel_Matip_185,0.0,52.0,24
11409,Joel_Matip_185,0.0,52.0,24
11410,Joel_Matip_185,0.0,52.0,25
11411,Joel_Matip_185,0.0,52.0,26
11412,Joel_Matip_185,1.0,52.0,27
11413,Joel_Matip_185,0.0,52.0,28
11414,Joel_Matip_185,0.0,52.0,29
11415,Joel_Matip_185,6.0,52.0,39
11416,Joel_Matip_185,0.0,52.0,40
11417,Joel_Matip_185,0.0,52.0,41
11418,Joel_Matip_185,0.0,52.0,42
11419,Joel_Matip_185,0.0,52.0,43
11420,Joel_Matip_185,0.0,52.0,44
11421,Joel_Matip_185,0.0,52.0,45
11422,Joel_Matip_185,0.0,52.0,46
11423,Joel_Matip_185,0.0,52.0,47
11424,Joel_Matip_185,0.0,52.0,47
11425,Joel_Mumbongo_665,0.0,45.0,46
11426,Joel_Mumbongo_665,0.0,45.0,47
11427,Joel_Mumbongo_665,0.0,45.0,47
11428,Joel_Ward_126,6.0,45.0,1
11429,Joel_Ward_126,2.0,45.0,2
11430,Joel_Ward_126,2.0,45.0,3
11431,Joel_Ward_126,8.0,45.0,4
11432,Joel_Ward_126,-1.0,45.0,5
11433,Joel_Ward_126,6.0,45.0,6
11434,Joel_Ward_126,8.0,45.0,7
11435,Joel_Ward_126,1.0,46.0,8
11436,Joel_Ward_126,1.0,46.0,9
11437,Joel_Ward_126,1.0,46.0,10
11438,Joel_Ward_126,1.0,46.0,11
11439,Joel_Ward_126,1.0,46.0,12
11440,Joel_Ward_126,2.0,45.0,13
11441,Joel_Ward_126,0.0,45.0,14
11442,Joel_Ward_126,0.0,45.0,15
11443,Joel_Ward_126,0.0,44.0,16
11444,Joel_Ward_126,0.0,44.0,17
11445,Joel_Ward_126,0.0,43.0,18
11446,Joel_Ward_126,0.0,43.0,19
11447,Joel_Ward_126,0.0,43.0,20
11448,Joel_Ward_126,0.0,43.0,21
11449,Joel_Ward_126,0.0,43.0,22
11450,Joel_Ward_126,1.0,43.0,23
11451,Joel_Ward_126,1.0,43.0,24
11452,Joel_Ward_126,1.0,43.0,25
11453,Joel_Ward_126,1.0,43.0,26
11454,Joel_Ward_126,8.0,43.0,27
11455,Joel_Ward_126,6.0,43.0,28
11456,Joel_Ward_126,6.0,43.0,29
11457,Joel_Ward_126,6.0,43.0,39
11458,Joel_Ward_126,0.0,43.0,40
11459,Joel_Ward_126,2.0,43.0,41
11460,Joel_Ward_126,1.0,43.0,42
11461,Joel_Ward_126,1.0,43.0,43
11462,Joel_Ward_126,1.0,43.0,44
11463,Joel_Ward_126,1.0,43.0,45
11464,Joel_Ward_126,1.0,43.0,46
11465,Joel_Ward_126,2.0,43.0,47
11466,Joel_Ward_126,2.0,43.0,47
11467,Joelinton CÃ¡ssio_ApolinÃ¡rio de Lira_466,2.0,60.0,1
11468,Joelinton CÃ¡ssio_ApolinÃ¡rio de Lira_466,1.0,60.0,2
11469,Joelinton CÃ¡ssio_ApolinÃ¡rio de Lira_466,8.0,59.0,3
11470,Joelinton CÃ¡ssio_ApolinÃ¡rio de Lira_466,2.0,59.0,4
11471,Joelinton CÃ¡ssio_ApolinÃ¡rio de Lira_466,2.0,59.0,5
11472,Joelinton CÃ¡ssio_ApolinÃ¡rio de Lira_466,2.0,59.0,6
11473,Joelinton CÃ¡ssio_ApolinÃ¡rio de Lira_466,2.0,59.0,7
11474,Joelinton CÃ¡ssio_ApolinÃ¡rio de Lira_466,1.0,58.0,8
11475,Joelinton CÃ¡ssio_ApolinÃ¡rio de Lira_466,2.0,58.0,9
11476,Joelinton CÃ¡ssio_ApolinÃ¡rio de Lira_466,2.0,58.0,10
11477,Joelinton CÃ¡ssio_ApolinÃ¡rio de Lira_466,5.0,57.0,11
11478,Joelinton CÃ¡ssio_ApolinÃ¡rio de Lira_466,2.0,57.0,12
11479,Joelinton CÃ¡ssio_ApolinÃ¡rio de Lira_466,2.0,57.0,13
11480,Joelinton CÃ¡ssio_ApolinÃ¡rio de Lira_466,2.0,57.0,14
11481,Joelinton CÃ¡ssio_ApolinÃ¡rio de Lira_466,1.0,57.0,15
11482,Joelinton CÃ¡ssio_ApolinÃ¡rio de Lira_466,1.0,57.0,16
11483,Joelinton CÃ¡ssio_ApolinÃ¡rio de Lira_466,1.0,56.0,17
11484,Joelinton CÃ¡ssio_ApolinÃ¡rio de Lira_466,2.0,56.0,18
11485,Joelinton CÃ¡ssio_ApolinÃ¡rio de Lira_466,5.0,56.0,19
11486,Joelinton CÃ¡ssio_ApolinÃ¡rio de Lira_466,1.0,56.0,20
11487,Joelinton CÃ¡ssio_ApolinÃ¡rio de Lira_466,2.0,56.0,21
11488,Joelinton CÃ¡ssio_ApolinÃ¡rio de Lira_466,2.0,55.0,22
11489,Joelinton CÃ¡ssio_ApolinÃ¡rio de Lira_466,2.0,55.0,23
11490,Joelinton CÃ¡ssio_ApolinÃ¡rio de Lira_466,2.0,55.0,24
11491,Joelinton CÃ¡ssio_ApolinÃ¡rio de Lira_466,2.0,55.0,25
11492,Joelinton CÃ¡ssio_ApolinÃ¡rio de Lira_466,2.0,55.0,26
11493,Joelinton CÃ¡ssio_ApolinÃ¡rio de Lira_466,1.0,55.0,27
11494,Joelinton CÃ¡ssio_ApolinÃ¡rio de Lira_466,2.0,55.0,28
11495,Joelinton CÃ¡ssio_ApolinÃ¡rio de Lira_466,0.0,55.0,29
11496,Joelinton CÃ¡ssio_ApolinÃ¡rio de Lira_466,5.0,55.0,39
11497,Joelinton CÃ¡ssio_ApolinÃ¡rio de Lira_466,2.0,55.0,40
11498,Joelinton CÃ¡ssio_ApolinÃ¡rio de Lira_466,2.0,55.0,41
11499,Joelinton CÃ¡ssio_ApolinÃ¡rio de Lira_466,2.0,55.0,42
11500,Joelinton CÃ¡ssio_ApolinÃ¡rio de Lira_466,2.0,55.0,43
11501,Joelinton CÃ¡ssio_ApolinÃ¡rio de Lira_466,1.0,55.0,44
11502,Joelinton CÃ¡ssio_ApolinÃ¡rio de Lira_466,1.0,55.0,45
11503,Joelinton CÃ¡ssio_ApolinÃ¡rio de Lira_466,1.0,55.0,46
11504,Joelinton CÃ¡ssio_ApolinÃ¡rio de Lira_466,1.0,55.0,47
11505,Joelinton CÃ¡ssio_ApolinÃ¡rio de Lira_466,1.0,55.0,47
11506,Johann Berg_Gudmundsson_96,9.0,60.0,1
11507,Johann Berg_Gudmundsson_96,2.0,60.0,2
11508,Johann Berg_Gudmundsson_96,3.0,60.0,3
11509,Johann Berg_Gudmundsson_96,0.0,60.0,4
11510,Johann Berg_Gudmundsson_96,0.0,60.0,5
11511,Johann Berg_Gudmundsson_96,0.0,60.0,6
11512,Johann Berg_Gudmundsson_96,0.0,60.0,7
11513,Johann Berg_Gudmundsson_96,3.0,59.0,8
11514,Johann Berg_Gudmundsson_96,0.0,59.0,9
11515,Johann Berg_Gudmundsson_96,0.0,59.0,10
11516,Johann Berg_Gudmundsson_96,0.0,59.0,11
11517,Johann Berg_Gudmundsson_96,0.0,59.0,12
11518,Johann Berg_Gudmundsson_96,0.0,59.0,13
11519,Johann Berg_Gudmundsson_96,0.0,59.0,14
11520,Johann Berg_Gudmundsson_96,0.0,59.0,15
11521,Johann Berg_Gudmundsson_96,0.0,59.0,16
11522,Johann Berg_Gudmundsson_96,0.0,59.0,17
11523,Johann Berg_Gudmundsson_96,0.0,59.0,18
11524,Johann Berg_Gudmundsson_96,1.0,59.0,19
11525,Johann Berg_Gudmundsson_96,1.0,59.0,20
11526,Johann Berg_Gudmundsson_96,1.0,59.0,21
11527,Johann Berg_Gudmundsson_96,0.0,59.0,22
11528,Johann Berg_Gudmundsson_96,0.0,59.0,23
11529,Johann Berg_Gudmundsson_96,0.0,59.0,24
11530,Johann Berg_Gudmundsson_96,0.0,59.0,25
11531,Johann Berg_Gudmundsson_96,0.0,59.0,26
11532,Johann Berg_Gudmundsson_96,0.0,59.0,27
11533,Johann Berg_Gudmundsson_96,0.0,59.0,28
11534,Johann Berg_Gudmundsson_96,0.0,59.0,29
11535,Johann Berg_Gudmundsson_96,0.0,59.0,39
11536,Johann Berg_Gudmundsson_96,0.0,59.0,40
11537,Johann Berg_Gudmundsson_96,0.0,59.0,41
11538,Johann Berg_Gudmundsson_96,1.0,59.0,42
11539,Johann Berg_Gudmundsson_96,0.0,59.0,43
11540,Johann Berg_Gudmundsson_96,1.0,59.0,44
11541,Johann Berg_Gudmundsson_96,2.0,59.0,45
11542,Johann Berg_Gudmundsson_96,4.0,59.0,46
11543,Johann Berg_Gudmundsson_96,2.0,59.0,47
11544,Johann Berg_Gudmundsson_96,2.0,59.0,47
11545,John_Egan_295,2.0,45.0,1
11546,John_Egan_295,6.0,45.0,2
11547,John_Egan_295,1.0,45.0,3
11548,John_Egan_295,1.0,45.0,4
11549,John_Egan_295,2.0,45.0,5
11550,John_Egan_295,7.0,45.0,6
11551,John_Egan_295,2.0,45.0,7
11552,John_Egan_295,6.0,45.0,8
11553,John_Egan_295,8.0,45.0,9
11554,John_Egan_295,2.0,45.0,10
11555,John_Egan_295,6.0,45.0,11
11556,John_Egan_295,2.0,45.0,12
11557,John_Egan_295,0.0,45.0,13
11558,John_Egan_295,1.0,45.0,14
11559,John_Egan_295,1.0,45.0,15
11560,John_Egan_295,1.0,45.0,16
11561,John_Egan_295,6.0,45.0,17
11562,John_Egan_295,6.0,45.0,18
11563,John_Egan_295,2.0,45.0,19
11564,John_Egan_295,1.0,45.0,20
11565,John_Egan_295,1.0,45.0,21
11566,John_Egan_295,6.0,45.0,22
11567,John_Egan_295,2.0,45.0,23
11568,John_Egan_295,2.0,45.0,24
11569,John_Egan_295,6.0,45.0,25
11570,John_Egan_295,6.0,45.0,26
11571,John_Egan_295,2.0,46.0,27
11572,John_Egan_295,6.0,46.0,29
11573,John_Egan_295,6.0,46.0,39
11574,John_Egan_295,-3.0,46.0,39
11575,John_Egan_295,0.0,46.0,40
11576,John_Egan_295,2.0,45.0,41
11577,John_Egan_295,10.0,45.0,42
11578,John_Egan_295,15.0,45.0,43
11579,John_Egan_295,6.0,46.0,44
11580,John_Egan_295,0.0,46.0,45
11581,John_Egan_295,2.0,47.0,46
11582,John_Egan_295,1.0,47.0,47
11583,John_Egan_295,1.0,47.0,47
11584,John_Fleck_301,1.0,50.0,1
11585,John_Fleck_301,1.0,50.0,2
11586,John_Fleck_301,0.0,50.0,3
11587,John_Fleck_301,0.0,49.0,4
11588,John_Fleck_301,1.0,49.0,5
11589,John_Fleck_301,3.0,48.0,6
11590,John_Fleck_301,2.0,48.0,7
11591,John_Fleck_301,3.0,48.0,8
11592,John_Fleck_301,2.0,48.0,9
11593,John_Fleck_301,2.0,48.0,10
11594,John_Fleck_301,9.0,48.0,11
11595,John_Fleck_301,2.0,48.0,12
11596,John_Fleck_301,13.0,48.0,13
11597,John_Fleck_301,1.0,48.0,14
11598,John_Fleck_301,2.0,48.0,15
11599,John_Fleck_301,2.0,49.0,16
11600,John_Fleck_301,15.0,49.0,17
11601,John_Fleck_301,0.0,49.0,18
11602,John_Fleck_301,2.0,49.0,19
11603,John_Fleck_301,2.0,49.0,20
11604,John_Fleck_301,2.0,49.0,21
11605,John_Fleck_301,9.0,49.0,22
11606,John_Fleck_301,10.0,49.0,23
11607,John_Fleck_301,1.0,50.0,24
11608,John_Fleck_301,2.0,50.0,25
11609,John_Fleck_301,2.0,51.0,26
11610,John_Fleck_301,2.0,51.0,27
11611,John_Fleck_301,3.0,50.0,29
11612,John_Fleck_301,2.0,50.0,39
11613,John_Fleck_301,0.0,50.0,39
11614,John_Fleck_301,2.0,49.0,40
11615,John_Fleck_301,0.0,48.0,41
11616,John_Fleck_301,0.0,48.0,42
11617,John_Fleck_301,0.0,47.0,43
11618,John_Fleck_301,0.0,47.0,44
11619,John_Fleck_301,0.0,47.0,45
11620,John_Fleck_301,1.0,47.0,46
11621,John_Fleck_301,2.0,47.0,47
11622,John_Fleck_301,2.0,47.0,47
11623,John_Lundstram_297,3.0,40.0,1
11624,John_Lundstram_297,14.0,40.0,2
11625,John_Lundstram_297,0.0,41.0,3
11626,John_Lundstram_297,1.0,42.0,4
11627,John_Lundstram_297,2.0,42.0,5
11628,John_Lundstram_297,12.0,43.0,6
11629,John_Lundstram_297,2.0,44.0,7
11630,John_Lundstram_297,5.0,45.0,8
11631,John_Lundstram_297,6.0,45.0,9
11632,John_Lundstram_297,2.0,46.0,10
11633,John_Lundstram_297,21.0,47.0,11
11634,John_Lundstram_297,2.0,48.0,12
11635,John_Lundstram_297,3.0,49.0,13
11636,John_Lundstram_297,2.0,50.0,14
11637,John_Lundstram_297,1.0,50.0,15
11638,John_Lundstram_297,2.0,51.0,16
11639,John_Lundstram_297,11.0,51.0,17
11640,John_Lundstram_297,6.0,52.0,18
11641,John_Lundstram_297,2.0,52.0,19
11642,John_Lundstram_297,0.0,52.0,20
11643,John_Lundstram_297,1.0,52.0,21
11644,John_Lundstram_297,6.0,51.0,22
11645,John_Lundstram_297,2.0,51.0,23
11646,John_Lundstram_297,1.0,51.0,24
11647,John_Lundstram_297,1.0,51.0,25
11648,John_Lundstram_297,7.0,50.0,26
11649,John_Lundstram_297,1.0,50.0,27
11650,John_Lundstram_297,12.0,48.0,29
11651,John_Lundstram_297,5.0,49.0,39
11652,John_Lundstram_297,0.0,49.0,39
11653,John_Lundstram_297,1.0,49.0,40
11654,John_Lundstram_297,0.0,48.0,41
11655,John_Lundstram_297,0.0,47.0,42
11656,John_Lundstram_297,0.0,46.0,43
11657,John_Lundstram_297,1.0,46.0,44
11658,John_Lundstram_297,1.0,46.0,45
11659,John_Lundstram_297,1.0,46.0,46
11660,John_Lundstram_297,7.0,46.0,47
11661,John_Lundstram_297,7.0,46.0,47
11662,John_McGinn_31,7.0,55.0,1
11663,John_McGinn_31,2.0,56.0,2
11664,John_McGinn_31,6.0,56.0,3
11665,John_McGinn_31,2.0,56.0,4
11666,John_McGinn_31,3.0,56.0,5
11667,John_McGinn_31,10.0,56.0,6
11668,John_McGinn_31,8.0,57.0,7
11669,John_McGinn_31,1.0,58.0,8
11670,John_McGinn_31,2.0,59.0,9
11671,John_McGinn_31,2.0,59.0,10
11672,John_McGinn_31,5.0,58.0,11
11673,John_McGinn_31,2.0,58.0,12
11674,John_McGinn_31,3.0,58.0,13
11675,John_McGinn_31,2.0,59.0,14
11676,John_McGinn_31,2.0,59.0,15
11677,John_McGinn_31,1.0,58.0,16
11678,John_McGinn_31,2.0,58.0,17
11679,John_McGinn_31,1.0,57.0,18
11680,John_McGinn_31,0.0,56.0,19
11681,John_McGinn_31,0.0,56.0,20
11682,John_McGinn_31,0.0,55.0,21
11683,John_McGinn_31,0.0,55.0,22
11684,John_McGinn_31,0.0,55.0,23
11685,John_McGinn_31,0.0,55.0,24
11686,John_McGinn_31,0.0,54.0,25
11687,John_McGinn_31,0.0,54.0,26
11688,John_McGinn_31,0.0,54.0,27
11689,John_McGinn_31,0.0,54.0,29
11690,John_McGinn_31,3.0,54.0,39
11691,John_McGinn_31,2.0,54.0,39
11692,John_McGinn_31,2.0,54.0,40
11693,John_McGinn_31,1.0,54.0,41
11694,John_McGinn_31,1.0,53.0,42
11695,John_McGinn_31,1.0,53.0,43
11696,John_McGinn_31,3.0,53.0,44
11697,John_McGinn_31,2.0,53.0,45
11698,John_McGinn_31,3.0,52.0,46
11699,John_McGinn_31,5.0,52.0,47
11700,John_McGinn_31,5.0,52.0,47
11701,John_Ruddy_412,0.0,45.0,1
11702,John_Ruddy_412,0.0,45.0,2
11703,John_Ruddy_412,0.0,45.0,3
11704,John_Ruddy_412,0.0,45.0,4
11705,John_Ruddy_412,0.0,45.0,5
11706,John_Ruddy_412,0.0,45.0,6
11707,John_Ruddy_412,0.0,44.0,7
11708,John_Ruddy_412,0.0,44.0,8
11709,John_Ruddy_412,0.0,44.0,9
11710,John_Ruddy_412,0.0,44.0,10
11711,John_Ruddy_412,0.0,44.0,11
11712,John_Ruddy_412,0.0,44.0,12
11713,John_Ruddy_412,0.0,44.0,13
11714,John_Ruddy_412,0.0,44.0,14
11715,John_Ruddy_412,0.0,44.0,15
11716,John_Ruddy_412,0.0,44.0,16
11717,John_Ruddy_412,0.0,44.0,17
11718,John_Ruddy_412,0.0,43.0,18
11719,John_Ruddy_412,0.0,43.0,19
11720,John_Ruddy_412,0.0,43.0,20
11721,John_Ruddy_412,0.0,43.0,21
11722,John_Ruddy_412,0.0,43.0,22
11723,John_Ruddy_412,0.0,43.0,23
11724,John_Ruddy_412,0.0,43.0,24
11725,John_Ruddy_412,0.0,43.0,25
11726,John_Ruddy_412,0.0,43.0,26
11727,John_Ruddy_412,0.0,43.0,27
11728,John_Ruddy_412,0.0,43.0,28
11729,John_Ruddy_412,0.0,43.0,29
11730,John_Ruddy_412,0.0,42.0,39
11731,John_Ruddy_412,0.0,42.0,40
11732,John_Ruddy_412,0.0,42.0,41
11733,John_Ruddy_412,0.0,42.0,42
11734,John_Ruddy_412,0.0,42.0,43
11735,John_Ruddy_412,0.0,42.0,44
11736,John_Ruddy_412,0.0,42.0,45
11737,John_Ruddy_412,0.0,42.0,46
11738,John_Ruddy_412,0.0,42.0,47
11739,John_Ruddy_412,0.0,42.0,47
11740,John_Stones_207,6.0,55.0,1
11741,John_Stones_207,0.0,55.0,2
11742,John_Stones_207,0.0,55.0,3
11743,John_Stones_207,0.0,54.0,4
11744,John_Stones_207,1.0,54.0,5
11745,John_Stones_207,0.0,54.0,6
11746,John_Stones_207,0.0,54.0,7
11747,John_Stones_207,0.0,53.0,8
11748,John_Stones_207,1.0,53.0,9
11749,John_Stones_207,6.0,53.0,10
11750,John_Stones_207,2.0,53.0,11
11751,John_Stones_207,1.0,53.0,12
11752,John_Stones_207,2.0,53.0,13
11753,John_Stones_207,1.0,53.0,14
11754,John_Stones_207,0.0,53.0,15
11755,John_Stones_207,0.0,53.0,16
11756,John_Stones_207,0.0,53.0,17
11757,John_Stones_207,0.0,53.0,18
11758,John_Stones_207,0.0,53.0,19
11759,John_Stones_207,0.0,53.0,20
11760,John_Stones_207,0.0,53.0,21
11761,John_Stones_207,2.0,53.0,22
11762,John_Stones_207,1.0,53.0,23
11763,John_Stones_207,0.0,53.0,24
11764,John_Stones_207,0.0,53.0,25
11765,John_Stones_207,1.0,53.0,26
11766,John_Stones_207,0.0,53.0,27
11767,John_Stones_207,0.0,53.0,29
11768,John_Stones_207,0.0,53.0,29
11769,John_Stones_207,0.0,53.0,39
11770,John_Stones_207,0.0,53.0,39
